Timestamp,Year,Month,Day,Hour,PM2.5
27-03-2019 22:00,2019,3,27,22,59.22
27-03-2019 23:00,2019,3,27,23,61.97
28-03-2019 00:00,2019,3,28,0,56.78
28-03-2019 01:00,2019,3,28,1,57.13
28-03-2019 02:00,2019,3,28,2,57.44
28-03-2019 03:00,2019,3,28,3,64.85
28-03-2019 04:00,2019,3,28,4,66.38
28-03-2019 05:00,2019,3,28,5,60.27
28-03-2019 06:00,2019,3,28,6,58.82
28-03-2019 07:00,2019,3,28,7,56.95
28-03-2019 08:00,2019,3,28,8,56.05
28-03-2019 09:00,2019,3,28,9,57.81
28-03-2019 10:00,2019,3,28,10,60.21
28-03-2019 11:00,2019,3,28,11,67.25
28-03-2019 12:00,2019,3,28,12,33.21
28-03-2019 13:00,2019,3,28,13,58.48
28-03-2019 14:00,2019,3,28,14,36.87
28-03-2019 15:00,2019,3,28,15,51.03
28-03-2019 16:00,2019,3,28,16,53.07
28-03-2019 17:00,2019,3,28,17,54.48
28-03-2019 18:00,2019,3,28,18,63.91
28-03-2019 19:00,2019,3,28,19,68.7
28-03-2019 20:00,2019,3,28,20,68.8
28-03-2019 21:00,2019,3,28,21,70.6
28-03-2019 22:00,2019,3,28,22,71
28-03-2019 23:00,2019,3,28,23,71.43
29-03-2019 00:00,2019,3,29,0,70.41
29-03-2019 01:00,2019,3,29,1,59.11
29-03-2019 02:00,2019,3,29,2,60.66
29-03-2019 03:00,2019,3,29,3,68.32
29-03-2019 04:00,2019,3,29,4,85.77
29-03-2019 05:00,2019,3,29,5,79.35
29-03-2019 06:00,2019,3,29,6,66.99
29-03-2019 07:00,2019,3,29,7,57.64
29-03-2019 08:00,2019,3,29,8,53.53
29-03-2019 09:00,2019,3,29,9,51.66
29-03-2019 10:00,2019,3,29,10,51.7
29-03-2019 11:00,2019,3,29,11,53.18
29-03-2019 12:00,2019,3,29,12,48.94
29-03-2019 13:00,2019,3,29,13,43.15
29-03-2019 14:00,2019,3,29,14,43.29
29-03-2019 15:00,2019,3,29,15,45.37
29-03-2019 16:00,2019,3,29,16,55.48
29-03-2019 17:00,2019,3,29,17,64.29
29-03-2019 18:00,2019,3,29,18,59.86
29-03-2019 19:00,2019,3,29,19,59.83
29-03-2019 20:00,2019,3,29,20,62.97
29-03-2019 21:00,2019,3,29,21,63.83
29-03-2019 22:00,2019,3,29,22,67.87
29-03-2019 23:00,2019,3,29,23,67.92
30-03-2019 00:00,2019,3,30,0,67.59
30-03-2019 01:00,2019,3,30,1,67.21
30-03-2019 02:00,2019,3,30,2,67.08
30-03-2019 03:00,2019,3,30,3,72.42
30-03-2019 04:00,2019,3,30,4,74.92
30-03-2019 05:00,2019,3,30,5,74.18
30-03-2019 06:00,2019,3,30,6,59.06
30-03-2019 07:00,2019,3,30,7,57.64
30-03-2019 08:00,2019,3,30,8,57.65
30-03-2019 09:00,2019,3,30,9,57.28
30-03-2019 10:00,2019,3,30,10,65.88
30-03-2019 11:00,2019,3,30,11,66.12
30-03-2019 12:00,2019,3,30,12,66.4
30-03-2019 13:00,2019,3,30,13,45.07
30-03-2019 14:00,2019,3,30,14,48.42
30-03-2019 15:00,2019,3,30,15,54.61
30-03-2019 16:00,2019,3,30,16,60.77
30-03-2019 17:00,2019,3,30,17,61.88
30-03-2019 18:00,2019,3,30,18,62.09
30-03-2019 19:00,2019,3,30,19,64.45
30-03-2019 20:00,2019,3,30,20,68.46
30-03-2019 21:00,2019,3,30,21,53.69
30-03-2019 22:00,2019,3,30,22,53.2
30-03-2019 23:00,2019,3,30,23,53.7
31-03-2019 00:00,2019,3,31,0,54.5
31-03-2019 01:00,2019,3,31,1,55.04
31-03-2019 02:00,2019,3,31,2,54.01
31-03-2019 03:00,2019,3,31,3,54.98
31-03-2019 04:00,2019,3,31,4,51.38
31-03-2019 05:00,2019,3,31,5,53.56
31-03-2019 06:00,2019,3,31,6,51.03
31-03-2019 07:00,2019,3,31,7,51.96
31-03-2019 08:00,2019,3,31,8,58.39
31-03-2019 09:00,2019,3,31,9,54.05
31-03-2019 10:00,2019,3,31,10,56
31-03-2019 11:00,2019,3,31,11,40.95
31-03-2019 12:00,2019,3,31,12,35.84
31-03-2019 13:00,2019,3,31,13,35.34
31-03-2019 14:00,2019,3,31,14,37.74
31-03-2019 15:00,2019,3,31,15,41.13
31-03-2019 16:00,2019,3,31,16,45
31-03-2019 17:00,2019,3,31,17,44.9
31-03-2019 18:00,2019,3,31,18,44.77
31-03-2019 19:00,2019,3,31,19,46.3
31-03-2019 20:00,2019,3,31,20,42.35
31-03-2019 21:00,2019,3,31,21,42.38
31-03-2019 22:00,2019,3,31,22,42.56
31-03-2019 23:00,2019,3,31,23,40.83
01-04-2019 00:00,2019,4,1,0,40.79
01-04-2019 01:00,2019,4,1,1,40.07
01-04-2019 02:00,2019,4,1,2,43.79
01-04-2019 03:00,2019,4,1,3,47.1
01-04-2019 04:00,2019,4,1,4,50.55
01-04-2019 05:00,2019,4,1,5,52.3
01-04-2019 06:00,2019,4,1,6,46.13
01-04-2019 07:00,2019,4,1,7,45.73
01-04-2019 08:00,2019,4,1,8,46.26
01-04-2019 09:00,2019,4,1,9,37.71
01-04-2019 10:00,2019,4,1,10,33.46
01-04-2019 11:00,2019,4,1,11,33.65
01-04-2019 12:00,2019,4,1,12,33.6
01-04-2019 13:00,2019,4,1,13,33.96
01-04-2019 14:00,2019,4,1,14,36.97
01-04-2019 15:00,2019,4,1,15,45.22
01-04-2019 16:00,2019,4,1,16,47.21
01-04-2019 17:00,2019,4,1,17,49.47
01-04-2019 18:00,2019,4,1,18,50.59
01-04-2019 19:00,2019,4,1,19,50.66
01-04-2019 20:00,2019,4,1,20,46.74
01-04-2019 21:00,2019,4,1,21,48.01
01-04-2019 22:00,2019,4,1,22,50.47
01-04-2019 23:00,2019,4,1,23,49.28
02-04-2019 00:00,2019,4,2,0,46.85
02-04-2019 01:00,2019,4,2,1,46.82
02-04-2019 02:00,2019,4,2,2,49.91
02-04-2019 03:00,2019,4,2,3,52.76
02-04-2019 04:00,2019,4,2,4,62.02
02-04-2019 05:00,2019,4,2,5,59.61
02-04-2019 06:00,2019,4,2,6,57.29
02-04-2019 07:00,2019,4,2,7,52.87
02-04-2019 08:00,2019,4,2,8,50.77
02-04-2019 09:00,2019,4,2,9,43.48
02-04-2019 10:00,2019,4,2,10,40.76
02-04-2019 11:00,2019,4,2,11,41.44
02-04-2019 12:00,2019,4,2,12,38.97
02-04-2019 13:00,2019,4,2,13,54.06
02-04-2019 14:00,2019,4,2,14,33.33
02-04-2019 15:00,2019,4,2,15,33.51
02-04-2019 16:00,2019,4,2,16,33.75
02-04-2019 17:00,2019,4,2,17,34.44
02-04-2019 18:00,2019,4,2,18,53.47
02-04-2019 19:00,2019,4,2,19,53.79
02-04-2019 20:00,2019,4,2,20,54.41
02-04-2019 21:00,2019,4,2,21,50.01
02-04-2019 22:00,2019,4,2,22,47.41
02-04-2019 23:00,2019,4,2,23,48.49
03-04-2019 00:00,2019,4,3,0,47.72
03-04-2019 01:00,2019,4,3,1,58.09
03-04-2019 02:00,2019,4,3,2,58.9
03-04-2019 03:00,2019,4,3,3,59.49
03-04-2019 04:00,2019,4,3,4,65.56
03-04-2019 05:00,2019,4,3,5,65.32
03-04-2019 06:00,2019,4,3,6,62.48
03-04-2019 07:00,2019,4,3,7,51.91
03-04-2019 08:00,2019,4,3,8,46.64
03-04-2019 09:00,2019,4,3,9,46.63
